Voltage A RMS,"Average Voltage A RMS, frequency"
214.136719,214.136719,60.187665
214.472046,214.3043825,60.020407
214.030518,214.21309433333332,60.187665
212.501785,213.785267,60.020407
214.533234,213.9348604,60.020407
213.926407,213.93345150000002,60.020407
214.368393,213.995586,60.020407
213.504166,213.9341585,60.020407
213.577576,213.89453822222222,60.020407
214.59462,213.96454640000002,60.020407
213.952408,213.9634429090909,60.020407
213.788422,213.94885783333334,60.020407
213.13237,213.88605107692308,60.187665
213.89064,213.88637885714283,60.187665
213.412476,213.85478533333335,60.020407
212.754044,213.785989,60.020407
213.691986,213.7804594117647,60.187665
213.045761,213.73964283333333,60.020407
213.331985,213.71818715789473,60.020407
212.421432,213.65334939999997,60.020407
213.489929,213.64556747619048,60.020407
213.141708,213.62266477272726,60.020407
212.756622,213.58501073913044,59.854076
213.434082,213.57872204166665,60.020407
212.069504,213.51835332,60.020407
211.503281,213.44085053846155,60.187665
214.030609,213.46269344444445,59.854076
213.51387,213.46452117857143,60.020407
211.864243,213.4093391724138,60.020407
213.561096,213.41439773333332,60.187665
213.189514,213.40714341935484,60.187665
213.060577,213.39631321875,60.187665
212.913193,213.3816732121212,60.020407
212.852585,213.36611179411764,59.854076
214.468658,213.39761311428572,60.187665
212.8116,213.38133497222222,60.020407
212.355698,213.35361505405407,60.020407
211.763809,213.31177805263158,60.020407
213.063553,213.3054133076923,60.187665
212.489517,213.28501590000002,60.020407
211.925354,213.25185341463413,60.020407
212.665115,213.23788345238094,60.020407
212.101837,213.21146376744184,60.187665
211.90242,213.18171277272725,60.187665
212.751572,213.1721540888889,60.020407
212.594666,213.15959999999998,60.020407
213.076675,213.15783563829788,60.187665
211.751373,213.1285343333333,60.187665
211.684845,213.0990712857143,60.020407
212.839859,213.09388704,60.020407
212.816757,213.08845311764705,60.020407
212.264313,213.0726042692308,60.020407
212.513489,213.0620549245283,60.020407
213.307404,213.06659842592595,60.020407
214.009079,213.08373443636364,60.020407
211.490448,213.05528289285715,60.020407
213.574402,213.06439024561402,60.020407
211.8134,213.04282144827587,60.187665
212.282684,213.02993776271185,60.020407
211.935257,213.01169308333334,60.020407
212.881027,213.00955101639346,60.020407
212.664047,213.00397837096776,60.020407
212.271729,212.99235536507936,60.020407
212.933212,212.99143125,60.020407
212.247864,212.97999175384615,60.020407
213.457199,212.98722216666667,60.187665
213.685989,212.99765152238805,60.187665
213.323914,213.0024495,60.020407
212.300232,212.9922724347826,60.020407
212.47702,212.98491168571428,60.187665
213.587967,212.9934054225352,60.020407
213.060257,212.99433391666668,60.020407
212.260071,212.98427552054792,60.187665
213.565475,212.99212956756756,60.020407
213.287979,212.99607422666665,60.187665
212.07692,212.98398009210527,60.020407
212.410889,212.97653735064935,60.020407
211.694565,212.96010180769233,59.854076
212.195908,212.9504284683544,60.187665
212.987991,212.950898,60.020407
211.954987,212.93860280246915,60.020407
212.252655,212.93023758536583,60.187665
213.391678,212.93579710843375,59.854076
213.113449,212.93791201190476,60.187665
212.398849,212.93157009411763,60.020407
212.185593,212.92289594186047,60.020407
213.315887,212.92741308045976,60.020407
212.12619,212.91830827272727,60.187665
212.335297,212.91175758426965,60.020407
212.362976,212.9056600111111,60.020407
212.372345,212.8997994065934,60.187665
211.529175,212.88490131521738,60.020407
212.990295,212.88603458064514,60.187665
212.371704,212.8805629787234,60.020407
212.184296,212.87323385263156,60.020407
213.536728,212.88014525000003,60.020407
212.791779,212.87923425773198,60.020407
212.53157,212.8756866632653,60.020407
213.231873,212.87928450505052,60.020407
212.143494,212.8719266,60.187665
212.496475,212.86820925742575,60.020407
212.438629,212.86399768627453,60.020407
212.65332,212.86195227184464,60.020407
213.179489,212.8650055096154,60.020407
212.251678,212.85916429523812,60.187665
213.041214,212.86088174528302,60.020407
211.691483,212.84995278504672,60.020407
211.554047,212.8379536574074,60.020407
213.024796,212.83966780733945,60.020407
212.375656,212.8354495181818,59.854076
211.521393,212.82361117117117,60.020407
212.28978,212.8188448214286,60.187665
211.768433,212.80954914159292,60.187665
210.820511,212.7921014385965,60.187665
212.139008,212.7864223652174,60.020407
211.428009,212.7747119051724,60.020407
212.114349,212.7690677777778,60.187665
211.690201,212.75992483898304,60.020407
210.986877,212.7450252773109,60.020407
211.547333,212.73504450833335,60.187665
210.757706,212.7187028677686,60.020407
211.374878,212.70768790983607,60.020407
211.522171,212.69804956097562,60.020407
211.722992,212.69018619354839,59.854076
211.618378,212.68161172799998,60.020407
212.415833,212.67950237301588,60.020407
212.415512,212.67742370866142,60.020407
210.52301,212.6605923515625,60.187665
212.29985,212.65779589922482,60.187665
212.364243,212.65553780000002,60.020407
211.67157,212.64802659541985,60.187665
211.750809,212.64122949242426,60.020407
212.057205,212.63683833082706,60.020407
212.668961,212.63707805223882,60.187665
211.38089,212.62777295555557,60.020407
211.938766,212.6227067279412,60.187665
212.520279,212.621959080292,60.020407
212.135132,212.6184313478261,60.020407
212.773239,212.61954507194244,60.020407
211.474213,212.61136412857144,60.020407
213.007278,212.6141720283688,60.020407
212.326263,212.6121445,60.020407
211.786789,212.60637278321676,60.020407
210.839294,212.59410140277777,60.020407
211.439529,212.58613883448274,60.187665
211.553589,212.57906657534247,60.020407
212.067734,212.57558812244898,60.187665
212.1595,212.57277671621623,60.020407
211.021683,212.56236669127514,60.020407
211.186356,212.55319328666667,59.854076
210.97052,212.5427120066225,60.020407
211.662277,212.53691967105263,60.020407
212.463882,212.5364423006536,60.020407
211.716675,212.53111913636363,60.187665
212.354965,212.5299826580645,60.020407
211.445602,212.5230315,60.187665
212.078918,212.52020275159236,59.854076
211.271667,212.5123006265823,60.187665
211.131378,212.50361557861635,60.020407
210.419998,212.49059296874998,60.355858
211.548767,212.4847431180124,60.187665
209.864334,212.46856775308643,60.020407
211.17952,212.46065948466259,60.020407
211.37471,212.4540378414634,59.854076
211.399551,212.4476470121212,60.020407
211.384857,212.44124466265063,60.020407
211.568039,212.43601588622755,60.187665
210.590302,212.4250294940476,60.020407
210.694901,212.41479204733727,60.187665
209.965714,212.40038570588234,59.854076
212.145767,212.39889670760235,60.020407
211.138306,212.39156769186047,60.187665
209.944305,212.37742166473987,60.020407
210.593994,212.36717208045977,60.187665
210.68187,212.35754178285714,60.020407
211.724335,212.35394401704545,60.020407
211.17421,212.34727885310733,60.020407
210.02623,212.334239252809,59.854076
211.222794,212.32803006145252,60.020407
211.546783,212.3236898,60.187665
211.025177,212.31651569613263,60.020407
211.366852,212.3112977637363,60.020407
210.876877,212.30345939890708,60.187665
210.96875,212.29620554347824,60.020407
211.893356,212.29402797837838,60.020407
210.206238,212.28280330107526,60.020407
210.965134,212.2757569411765,60.020407
211.65889,212.27247573404256,60.187665
210.297226,212.26202467724866,60.020407
211.388168,212.25742543157895,60.020407
210.279556,212.24707009424085,60.020407
210.719254,212.23911271875,60.020407
211.186447,212.23365849222796,60.020407
209.98822,212.2220840670103,60.020407
211.292236,212.21731561538462,60.020407
210.744202,212.20979972959185,60.020407
210.241013,212.19980588832487,60.187665
210.832581,212.19290071212123,60.020407
211.197662,212.1878995125628,60.020407
209.602295,212.17497149,60.020407
210.843033,212.16834493034827,60.020407
211.114304,212.16312690594057,60.187665
210.820602,212.1565134827586,60.187665
209.558807,212.14377962745098,60.020407
210.567993,212.13609286341466,60.020407
210.76564,212.12944017961166,60.187665
210.762924,212.12283865217393,60.020407
210.387253,212.1144944903846,60.020407
209.883865,212.10382162200958,60.020407
209.684082,212.09229905238095,60.020407
210.462387,212.0845743507109,60.187665
210.168396,212.0755357735849,60.020407
210.532745,212.06829262441312,60.020407
210.533707,212.0611216635514,60.187665
209.917435,212.051151027907,60.187665
211.286957,212.0476130925926,60.020407
210.431259,212.04016445622122,60.020407
210.393707,212.03261189908255,60.187665
209.846313,212.02262879908676,60.187665
211.37384,212.0196797590909,60.187665
209.527496,212.00840290950228,59.854076
210.837433,212.00312827027025,60.020407
210.254517,211.99528696412554,60.020407
210.418472,211.98824761160716,60.020407
210.647751,211.98228984888888,60.020407
211.163498,211.9786668761062,60.020407
210.026642,211.97006764757708,60.020407
210.740952,211.96467678947369,60.020407
210.468689,211.95814409170305,60.020407
209.253143,211.94638321739131,60.020407
208.950745,211.9334150865801,60.187665
210.827179,211.92864682758622,60.020407
211.032242,211.92479959656652,60.020407
210.202957,211.9174412948718,60.020407
210.307083,211.91058870638298,60.020407
210.855331,211.90611727542372,60.020407
209.935989,211.8978044978903,60.020407
209.99971,211.88982931092437,60.020407
209.975723,211.88182049790797,60.020407
208.871613,211.86927796666666,60.020407
209.341782,211.85879043153528,60.187665
209.947662,211.85089320661157,60.187665
210.174484,211.84399440329219,60.187665
210.511688,211.83853413114755,60.187665
210.370651,211.83254277142856,60.187665
210.304947,211.82633303252032,60.187665
211.177032,211.82370428340082,60.020407
209.433624,211.81406686290322,60.187665
211.109512,211.81123732530122,60.187665
210.774506,211.8070904,60.020407
210.040497,211.80005217928286,59.854076
209.269073,211.79000861111112,60.020407
210.728653,211.78581352964426,60.020407
209.604767,211.77722673228345,60.020407
210.503296,211.7722309254902,59.854076
209.842773,211.76469398046876,60.020407
209.043579,211.7541059844358,60.020407
210.390182,211.74881945736436,60.020407
209.470169,211.74002157915058,60.020407
210.143188,211.73387991153845,60.187665
209.772293,211.72636425287357,60.187665
210.532532,211.72180764122137,60.020407
210.526886,211.71726421292774,60.020407
210.111389,211.71118135227275,60.020407
210.121597,211.7051829207547,60.187665
210.339676,211.70004943609024,60.020407
211.637726,211.69981601498125,60.187665
210.410019,211.69500333955224,60.020407
208.887299,211.68456577695167,60.187665
208.856262,211.67409057777778,60.020407
210.839157,211.67100964206642,60.020407
209.519455,211.6630995147059,60.020407
210.197281,211.65773021611722,60.020407
210.30928,211.6528088649635,60.020407
209.895447,211.64641845818184,60.020407
209.719421,211.63943658333332,60.020407
210.062057,211.63374207220218,60.187665
210.079315,211.62815060791368,60.020407
210.444626,211.62390858422938,59.854076
210.61348,211.6202999107143,60.020407
209.696548,211.61345381850535,60.020407
209.611679,211.60635532624113,60.020407
210.067596,211.6009180141343,60.187665
210.79892,211.5980940774648,60.187665
209.607605,211.59110990526315,60.187665
210.98465,211.5889894160839,60.187665
209.074127,211.5802268292683,60.020407
209.606461,211.57337347569444,60.187665
210.065674,211.56815652249134,60.187665
210.355026,211.5639733137931,60.187665
210.373962,211.55988392783505,60.187665
209.726288,211.55360448972604,60.020407
209.919724,211.54802810580205,60.020407
210.360687,211.54398953061224,60.020407
210.423508,211.5401912881356,59.854076
211.113358,211.5387492837838,59.854076
209.948883,211.5333961986532,59.854076
211.558777,211.53348136912751,60.020407
210.554352,211.5302066889632,60.020407
210.062317,211.52531372333334,60.020407
210.294998,211.5125079866667,60.020407
211.179672,211.50153340666665,60.187665
210.923416,211.4911764,60.020407
210.635651,211.48495595333333,60.020407
210.09227,211.47015274,60.187665
210.303772,211.45807729,60.187665
211.115448,211.44723414,60.187665
210.448029,211.43704701666667,60.020407
210.426819,211.42654449333332,60.020407
210.925964,211.41431564,60.020407
211.74231,211.40694864666668,60.020407
211.469269,211.3992181366667,60.020407
211.298538,211.39310536333332,60.020407
210.570007,211.3820365866667,60.020407
212.470978,211.37889826,60.020407
211.614944,211.37510126,60.020407
212.673172,211.37170521333334,60.020407
210.42038,211.36295394333334,60.187665
210.963715,211.35505971,60.020407
210.671021,211.34922500666667,60.020407
210.921021,211.34066198,60.020407
210.580154,211.33212346666667,60.020407
210.866913,211.32582443666666,60.187665
210.529388,211.31614212333335,60.187665
210.940964,211.31238032333334,60.020407
211.721527,211.31310781,60.020407
210.087189,211.29996307666667,60.020407
210.588913,211.29021322,60.020407
210.550873,211.28583532,60.187665
211.198471,211.27795990333334,60.187665
209.681915,211.26626790666666,60.187665
211.094254,211.25971349666668,60.020407
210.736725,211.25245860333334,59.854076
209.874985,211.24253327,59.854076
211.680344,211.23323889,60.187665
211.202591,211.22787552666665,60.020407
211.641541,211.22549500333335,60.187665
211.788376,211.22557689333334,60.020407
211.266754,211.21958756333333,60.020407
211.378555,211.21588435666666,60.020407
211.379379,211.21406444000002,59.854076
211.224136,211.20926117666667,60.187665
210.896866,211.20524460666667,60.187665
211.852356,211.20507772666667,60.187665
212.070999,211.20280915,60.020407
211.570175,211.19939417999998,60.187665
211.623581,211.19455053333334,59.854076
211.825684,211.19479823666666,60.020407
211.042206,211.19265610666667,60.020407
210.677399,211.18544790666667,60.020407
211.549988,211.18122534333332,60.020407
211.481216,211.17861502,60.020407
212.764481,211.17945166,60.020407
212.398056,211.1764205,60.020407
211.535248,211.16817439666667,60.020407
212.40303,211.17121633666667,60.020407
212.04924,211.16613246333335,60.187665
212.254974,211.16760437666667,60.020407
211.720917,211.16573182,60.020407
212.829727,211.16871338666667,60.020407
211.972275,211.16568421333335,60.355858
212.514023,211.16518413333333,60.020407
211.517105,211.16266872,60.020407
211.95076,211.15939387999998,60.020407
210.898163,211.15489487666665,60.020407
212.068588,211.15026617333334,60.187665
212.287918,211.14560593666667,60.020407
211.555389,211.13971085333333,60.020407
211.94812,211.13853714666666,60.187665
211.846619,211.13643581,60.187665
212.752182,211.13364986,60.020407
211.719208,211.12917969666665,60.187665
211.998016,211.12830618,60.187665
211.557907,211.12161428666667,60.187665
212.550217,211.11915508,60.187665
211.268646,211.11646083333332,59.854076
212.411163,211.11646174666666,60.020407
212.085785,211.11776581333334,60.020407
211.972763,211.11702199666667,59.854076
212.818893,211.11645833666668,60.020407
211.634033,211.11538849,59.854076
212.044495,211.11469462333335,60.020407
211.592712,211.10869807,60.020407
212.067123,211.10521031666667,59.854076
213.116241,211.10760162333335,59.854076
212.366547,211.10820480333334,60.187665
212.758957,211.10634837,60.020407
212.246445,211.10674922,60.187665
212.547989,211.10745819333334,60.187665
212.953537,211.10942673,59.854076
212.121033,211.10858902333334,60.187665
212.520355,211.11189295666665,60.020407
212.737427,211.11105006333335,60.020407
213.274292,211.11405869,60.187665
212.769043,211.11600784666666,60.187665
212.784729,211.11350118333334,60.020407
214.607452,211.11955342666667,60.187665
212.49736,211.11943939333332,60.020407
214.037155,211.12212366666665,60.020407
213.79866,211.12764088666665,60.187665
213.562897,211.13119562666668,60.020407
215.434189,211.14118082666667,60.020407
214.877441,211.14859456333335,60.020407
213.074402,211.14824427333332,60.020407
213.626556,211.15282720000002,60.187665
212.760101,211.15189015666667,60.020407
213.201385,211.15692316333335,60.020407
213.394012,211.16305638,60.187665
214.092285,211.16661467666668,60.187665
212.824463,211.1681107,60.187665
213.859909,211.17590575333332,60.020407
213.199417,211.17893787666668,60.187665
213.366501,211.18426477,60.020407
212.600433,211.19019784333332,60.187665
213.910614,211.19610319666666,60.020407
213.22551,211.20209486666667,60.020407
212.458237,211.20324116,60.187665
213.307205,211.20863117333334,59.854076
212.635254,211.21412576333333,60.020407
213.662964,211.22117786666666,59.854076
213.327759,211.22974470999998,60.187665
212.468689,211.2333907466667,59.854076
214.524551,211.24339868,60.187665
213.063751,211.24786787666667,59.854076
213.134064,211.25292016333333,60.020407
213.416641,211.25625619000002,60.020407
213.764313,211.26075219333333,60.020407
213.272842,211.2699183,60.020407
212.119766,211.26931802,60.020407
213.204483,211.27211882,60.187665
213.783783,211.27915953000002,60.020407
213.132187,211.28376412333333,60.187665
214.117371,211.29063134333333,60.020407
213.701416,211.29407286,60.187665
213.677139,211.30172702333334,60.020407
213.655777,211.3074503933333,60.187665
212.65451,211.30789783,60.020407
213.88179,211.31372002333333,60.187665
213.990189,211.31777652333332,60.020407
214.221329,211.32693357666665,60.020407
213.310059,211.32794284666667,60.020407
215.233505,211.3376336533333,60.020407
213.963364,211.34488890333333,60.020407
213.398254,211.35341877,60.020407
215.265503,211.36617201666667,60.020407
215.636673,211.37978229666666,60.020407
218.735718,211.40200891,60.187665
215.424728,211.41289300333332,60.020407
214.633743,211.42493320333332,60.020407
217.693466,211.44662357,60.020407
213.779205,211.45598585333335,60.020407
213.935486,211.46356321666667,60.187665
214.070969,211.46892017333334,60.020407
214.626678,211.47862018333333,60.020407
214.533508,211.48588199333335,60.020407
214.096893,211.49471963000002,60.020407
214.02388,211.50120283666666,59.854076
215.08493,211.51391371333332,60.020407
213.485825,211.52176187,60.187665
214.45314,211.53520567666666,60.187665
213.570755,211.54194563666667,60.187665
213.973602,211.55564319666667,59.854076
213.219879,211.56244439333332,60.187665
214.179626,211.57179411333334,60.020407
213.601913,211.57913532,60.020407
214.839661,211.5906513333333,60.020407
213.503769,211.59710376666666,60.020407
214.097519,211.60879449,60.020407
213.644852,211.61862766000002,59.854076
215.299255,211.63640613,60.020407
214.118942,211.64298338,59.854076
214.105927,211.65287544999998,60.187665
214.509048,211.66809126,60.020407
214.289581,211.68040988333334,60.187665
214.961746,211.6946761366667,60.020407
214.838913,211.70505806333335,60.187665
215.085312,211.71809507,60.020407
213.901733,211.73101341333333,60.187665
214.541946,211.74207725333335,60.187665
214.861023,211.75312472,60.020407
214.346939,211.76419726,60.187665
214.199432,211.77363919333334,60.020407
214.114853,211.78443244666667,60.020407
214.42691,211.79595964666666,60.020407
214.909866,211.80601468,60.187665
215.427475,211.82341880333334,60.020407
215.099808,211.83720105,60.187665
215.681213,211.85060879333332,60.020407
214.402725,211.86429379,60.020407
214.553009,211.87484326,60.020407
215.203079,211.89125500333333,60.020407
214.985703,211.9054765,60.020407
214.932388,211.91796297000002,60.020407
214.810104,211.93403591666666,60.020407
214.997177,211.94638572000002,60.020407
215.910568,211.96360694,60.020407
214.856842,211.97899303666668,60.020407
215.171692,211.99345674,60.020407
215.185547,212.00674969,60.020407
215.927338,212.02783316666668,60.020407
214.999161,212.04168692666667,60.020407
215.417175,212.05602983,60.020407
215.269348,212.07085898333332,60.020407
215.402771,212.09033886333333,60.187665
215.722336,212.10752000666668,60.187665
215.812973,212.12434445,60.020407
215.882751,212.14141054,60.187665
215.901489,212.15979132666666,60.187665
216.018097,212.18023876666666,60.020407
215.582977,212.19990174999998,60.020407
216.38443,212.21964189333335,60.187665
215.285706,212.23669959333333,60.185492
214.964371,212.25147168,60.020407
216.356186,212.2708799433333,59.854076
215.385208,212.28910585333333,59.854076
214.331726,212.29925508333335,60.187665
215.383926,212.31576397333333,60.020407
215.931152,212.33422212333335,59.854076
214.94899,212.35123104666667,60.020407
215.406876,212.36467449999998,60.187665
215.92543,212.38600094666666,60.018606
216.231995,212.40398281999998,60.022929
214.954803,212.41965044,60.188027
215.995789,212.43824149666668,60.186216
216.056213,212.45626970333333,60.18839
214.908813,212.46875408666668,60.021127
215.271164,212.48623582666667,60.019326
215.753281,212.50294359,60.188752
215.318069,212.51910819,60.188752
215.414261,212.53964525,60.019326
216.622406,212.56521745333333,60.023289
215.433167,212.58057074666667,60.021127
216.28833,212.59809103999999,60.019326
214.788055,212.6133747,60.023289
216.979095,212.63561474,60.021127
215.495285,212.65108125333333,60.019326
216.612183,212.67333523333332,60.023289
217.154205,212.69718355,60.021127
216.932892,212.72037411333332,60.019326
215.066925,212.74102515333334,60.023649
215.777588,212.76247784,60.021488
215.818375,212.78204688333335,60.188752
216.161758,212.80200446333333,60.023289
217.230789,212.82440146666667,60.021127
216.368408,212.84439399000001,60.018966
215.612427,212.86208559000002,60.022929
216.759888,212.88069511,60.188027
217.299667,212.90691525333332,60.018966
216.068344,212.92344469333335,60.022568
215.741837,212.94000246333334,60.020407
216.483612,212.96147951333333,60.187665
216.550934,212.98575238333333,60.020407
216.445557,213.00480873,60.020407
216.050903,213.02629585,60.187665
214.894943,213.0409346733333,60.022568
214.895981,213.0577787,60.020407
215.783768,213.08024599666666,60.020407
216.716248,213.10133288333333,60.189476
216.435455,213.12455050333332,60.020407
216.583084,213.14601682333333,60.187665
215.588486,213.16540413333334,59.854076
216.387009,213.18491905666667,59.854076
217.022552,213.20657127666666,60.187665
217.004974,213.22954989333334,60.020407
215.492355,213.24745242,60.020407
216.164215,213.26686755,60.018246
217.604202,213.28675580333334,60.020407
216.354523,213.30657081666666,60.020407
217.037949,213.33373964999998,60.187665
217.2043,213.36156644333334,60.020407
216.293442,213.37974739333333,60.187665
216.347748,213.40250837,60.187665
216.759659,213.42438296333333,60.020407
216.516464,213.44507357666666,60.020407
214.959167,213.46195264333332,60.187665
216.34404,213.48403470666668,60.189839
216.919159,213.50689171333335,60.020407
215.451157,213.52479785333335,60.020407
216.302979,213.54432569666668,60.020407
215.549103,213.56077777333334,60.020407
216.095581,213.58210788333332,60.020407
216.641266,213.60553984,60.020407
216.613007,213.62735787666668,60.020407
217.821152,213.65076531666665,60.020407
216.929886,213.67517292,60.020407
215.754044,213.6910709,60.020407
217.001175,213.71749439333334,60.020407
216.576965,213.74072940666667,60.020407
215.985428,213.76046191999998,60.187665
216.557877,213.78113808999998,60.020407
215.939346,213.79968937,60.020407
216.601257,213.82260593333334,60.020407
216.69194,213.84517998666666,60.020407
215.646667,213.86279992000001,60.020407
214.559097,213.87658521666665,60.187665
215.876801,213.89246336,60.187665
216.182831,213.91324318666665,60.020407
216.268524,213.92894234333332,60.020407
215.824646,213.94650999,59.852285
216.984879,213.96958519666666,60.020407
