Voltage A RMS,Average Voltage A RMS
233.796494,233.796494
218.078018,225.937256
215.10257,222.325694
218.573471,221.38763825
214.706528,220.0514162
214.70639,219.1605785
213.962051,218.41793171428571
213.020584,217.74326324999998
212.287842,217.13710533333335
215.899841,217.0133789
217.59433,217.06619263636364
214.926132,216.88785425
215.325928,216.76770607692308
215.25502,216.6596570714286
214.845047,216.53868306666666
215.7612,216.490090375
217.288254,216.53704117647058
216.526428,216.53645155555557
216.849762,216.55294157894738
220.677902,216.75918959999998
218.493896,216.84179466666666
220.404831,217.00375086363636
225.159897,217.35836591304349
224.138321,217.64086404166667
241.435379,218.59264464
231.896957,219.10434896153845
242.049179,219.9541574814815
215.855759,219.80778610714287
215.238937,219.65023958620688
214.785324,219.48807573333335
216.260498,219.38396032258063
214.343491,219.22644565625
211.435425,218.9903541212121
212.047668,218.78615747058825
213.680817,218.64029060000001
215.711349,218.5589311111111
215.716904,218.48211956756757
220.208328,218.52754610526316
216.558365,218.47705428205126
217.48938,218.452362425
216.437469,218.40321868292685
218.762756,218.4117790952381
216.52243,218.36784074418603
217.144745,218.34004311363634
216.440155,218.29782337777777
215.068909,218.22762958695654
214.625168,218.1509814680851
214.434479,218.07355433333336
216.877121,218.04913732653063
217.807114,218.04429686
216.871689,218.0213045490196
218.608841,218.0326033269231
218.692398,218.04505228301886
216.933685,218.0244714074074
220.365799,218.06704100000002
219.558182,218.09366851785714
220.289261,218.13218768421052
219.599014,218.15747779310345
219.194977,218.17506252542373
219.957672,218.20477268333335
217.087006,218.18644863934426
216.621643,218.16120983870968
216.334915,218.13222103174604
222.214813,218.19601153125
222.072235,218.25564573846154
219.123581,218.2687962727273
217.544174,218.25798101492538
219.8573,218.2815004117647
219.464371,218.29864346376812
223.873718,218.3782873857143
222.995605,218.443320028169
221.56456,218.48667058333334
220.85968,218.51917756164383
218.709091,218.52174395945946
219.941483,218.5406738133333
219.459061,218.55275785526317
221.29892,218.58842229870132
220.891296,218.6179463205128
222.49295,218.66699699999998
220.987854,218.69600771250003
221.074554,218.7253724814815
220.621887,218.7485007073171
220.063248,218.76434103614457
219.400101,218.77190960714285
219.861572,218.7847291647059
219.242783,218.790055372093
221.628571,218.82268198850576
221.51474,218.85327355681818
219.442825,218.85989773033708
219.574219,218.86783463333333
219.464828,218.874395
221.195618,218.89962568478262
227.370377,218.99070903225805
224.567398,219.05003551063828
224.401276,219.10636435789473
227.459152,219.1933725625
224.003372,219.242960185567
224.674225,219.29838125510204
225.269928,219.3586999090909
223.431961,219.39943252
226.452072,219.46926063366337
226.149155,219.53474979411766
221.952042,219.55821865048546
220.178558,219.56418345192307
222.738205,219.5944122285714
223.755829,219.6336708773585
220.851807,219.6450553271028
221.670441,219.66380889814815
219.987976,219.6667829082569
220.316666,219.67269093636364
221.727631,219.69120390990992
221.240829,219.70503984821428
220.252487,219.70988451327435
218.633957,219.70044655263158
217.58287,219.68203284347825
217.485626,219.66309830172415
219.567368,219.6622800940171
221.800827,219.68040337288136
222.555878,219.7045670252101
221.212463,219.71713282500002
221.890305,219.73509292561982
221.242401,219.74744790983604
221.666718,219.7630517317073
221.844879,219.7798406612903
185.78566,219.507887216
117.058174,218.69479425396827
220.879471,218.71199643307085
218.834732,218.7129553046875
221.459717,218.73424803100775
220.682877,218.74923748461538
220.419083,218.76198439694656
220.438675,218.77468659848486
220.788208,218.78982585714286
220.240509,218.80065185074628
220.939362,218.81649414814814
222.750336,218.84541945588236
221.386017,218.86396396350366
225.061005,218.90887005797103
227.599152,218.97139007194244
223.736053,219.00542337857144
220.469772,219.01580882978723
219.51561,219.01932855633802
220.501419,219.0296928251748
222.143372,219.05131559722224
221.034973,219.06499599310345
220.064026,219.07183866438356
220.724655,219.08308231292517
220.548477,219.0929836283784
219.982651,219.09895455033558
219.750549,219.10329851333333
218.792114,219.10123768874175
218.582687,219.09782617105262
218.344299,219.09290115686275
219.546341,219.09584557142858
219.652237,219.09943519354837
219.061127,219.09918962820512
218.466858,219.09516203821656
218.350159,219.09044682911392
220.009323,219.09622592452828
220.760712,219.1066289625
222.018631,219.12471593167703
219.839645,219.1291290740741
220.110535,219.13514996932514
220.067215,219.14083329268294
219.322495,219.1419342727273
220.297485,219.14889542168675
220.18515,219.15510053892217
220.471664,219.16293722619048
219.18306,219.163056295858
221.124466,219.17459399999998
220.493118,219.18230466666668
218.658264,219.17925791860466
219.883362,219.18332788439307
219.935516,219.1876508045977
221.254532,219.1994615542857
221.64093,219.2133335340909
221.121872,219.22411623728814
220.315536,219.23024780898876
220.240158,219.2358897653631
220.113327,219.24076441666665
220.403244,219.24718695580108
220.024048,219.25145542307692
221.828415,219.26553716939893
219.90416,219.26900794565216
219.056198,219.2678576216216
219.801468,219.27072649462366
219.987427,219.27455911764707
218.968719,219.27293230851063
219.269348,219.27291334391535
219.268372,219.27288944210525
218.714111,219.26996390052358
219.162048,219.26940183854165
219.573181,219.2709758238342
220.661499,219.27814346907218
220.780411,219.2858474051282
238.045746,219.38156117346938
223.832672,219.40415564467006
219.643021,219.40536203535353
221.328979,219.4150284522613
222.915329,219.43252995499998
221.247955,219.441561920398
220.340805,219.44601361881186
220.300323,219.45022203940886
220.934357,219.4574972107843
220.530243,219.46273011707316
221.966202,219.4748828932039
221.146469,219.4829581884058
222.033356,219.49521971634616
220.086899,219.49805071770336
221.091431,219.50563824285712
220.090637,219.50841074881515
220.469727,219.51294525943396
220.736618,219.51869020187792
219.710632,219.51958712616823
219.597,219.51994718604652
219.437317,219.51956463888888
219.309753,219.51859776497696
218.850632,219.51553370183487
219.797333,219.51682045662102
222.457214,219.5301858818182
220.959732,219.5366544162896
219.694061,219.53736345495497
219.326279,219.5364168878924
218.742111,219.5328708794643
220.630188,219.53774784444443
220.800079,219.54333338053095
219.698227,219.54401573127754
220.243027,219.54708157017546
219.745132,219.54794641921396
219.423004,219.54740319130437
219.963547,219.54920467965368
220.95607,219.55526875431036
221.07193,219.56177803004292
219.782791,219.56272252991454
220.19342,219.56540634893616
222.269196,219.57686308474578
220.399139,219.58033260337552
220.4561,219.58401229831932
221.272598,219.59107751046025
221.088806,219.59731804583333
218.944916,219.5946109834025
218.956543,219.591974338843
221.41713,219.5994852674897
220.34111,219.60252471311475
218.496094,219.59800866938775
220.842743,219.60306856504064
218.759247,219.59965228340081
218.713242,219.5960780483871
218.731995,219.59260783534137
219.046234,219.59042234
219.782745,219.59118856573707
221.764191,219.59981159126986
219.564499,219.59967201581028
219.549561,219.59947472834648
221.141098,219.60552030980392
219.979904,219.60698274609376
219.953247,219.60833007782102
221.292328,219.61485720155036
219.632797,219.61492646718148
221.099152,219.62063502692308
221.087036,219.62625342145594
220.614594,219.63002571374045
219.404907,219.62916974904942
220.367416,219.63196613636364
222.181488,219.6415869735849
219.13298,219.63967491729323
219.652527,219.63972305243445
220.46875,219.64281643656716
219.626022,219.64275400371747
220.091141,219.6444146962963
220.590271,219.64790494095942
220.361496,219.65052843750001
219.821335,219.6511541025641
219.765869,219.65157277007302
219.987015,219.65279256000002
221.352814,219.65895205797102
221.720367,219.66639398916968
220.715805,219.67016884892087
221.585129,219.67703250537636
224.27211,219.69344349642856
225.991379,219.7158560782918
224.167786,219.7316430638298
224.778656,219.74947703180212
222.435379,219.7589344330986
221.614777,219.76544616140353
221.737289,219.77234071678322
221.301483,219.77766873867597
223.139206,219.78934074305556
221.375427,219.79482893079586
223.787979,219.8085984137931
222.249542,219.81698653608248
222.886948,219.82750010273972
224.945374,219.84496724914678
222.954254,219.85554305442176
223.123077,219.86661944067797
227.48111,219.89234407094597
226.560562,219.914795983165
224.316483,219.92956674496645
224.733826,219.94563450167223
224.741196,219.96161970666668
226.535355,219.93741590999997
225.451462,219.9619940566667
224.618927,219.99371524666668
226.646713,220.02062605333336
222.521393,220.04667560333334
221.36821,220.06888167000002
221.538208,220.09413552666666
223.551193,220.12923755666668
222.830673,220.16438032666667
220.993927,220.18136061333334
221.256256,220.19356703333332
221.746857,220.21630278333333
220.811249,220.23458718666666
221.398819,220.25506651666666
222.876144,220.28183683999998
221.910065,220.3023330566667
221.877029,220.31762897333334
220.962265,220.33241509666667
220.864868,220.34579878333335
221.802444,220.34954725666665
225.090439,220.37153573333333
222.168991,220.37741626666664
220.666611,220.36243864666665
221.79393,220.35462401
220.713684,220.28555169333336
221.240326,220.25002959
222.226562,220.18395420000002
222.720367,220.2068362266667
222.196091,220.23002673999997
220.818314,220.25013670666667
221.460312,220.26746941999997
222.266159,220.29387831333335
222.684723,220.33137597333334
223.600357,220.3698849366667
222.548508,220.39944390666668
222.374115,220.42165312666668
221.042191,220.43940408333336
221.229813,220.44280903333333
221.432648,220.45905664333333
222.071884,220.47433165666666
226.122131,220.50661386333334
222.913284,220.52044895666666
221.230087,220.5361411466667
222.22374,220.55307112999998
221.338028,220.56939737333335
220.93013,220.58893477666666
222.632919,220.61562727999998
222.005417,220.64086374000001
220.373703,220.65251901333332
220.257645,220.66068745
221.004532,220.67446359333334
222.319931,220.68683389333333
228.75267,220.72036813333335
226.741501,220.75306085333335
220.30574,220.75286065666666
221.164017,220.75821344000002
221.347473,220.76174081333335
223.739624,220.77554284666664
221.86705,220.78444975666667
224.195877,220.79857710666667
220.632416,220.81039514
220.399704,220.82298867666668
220.602875,220.83721520999998
221.144287,220.83364679000002
221.218689,220.83080163666668
220.282013,220.83466307666666
221.517853,220.84790867333334
220.928452,220.85147918
222.921341,220.86300241333336
222.521606,220.85849537333334
222.511887,220.85688298
223.657761,220.8638603166667
223.690247,220.87329554000002
220.99173,220.88090433666667
220.699799,220.8834320566667
221.190247,220.88920267666666
222.182541,220.89214808
221.756424,220.89503184
222.896545,220.89637715666666
222.349304,220.90091532333332
220.598938,220.89932993666667
222.448944,220.90542012666668
225.973267,220.92512019000003
222.150299,220.93428751666667
223.864441,220.94763041333334
223.012115,220.96019485333332
222.763916,220.96397933666668
225.465942,220.97715001
225.214554,220.99638910666667
222.687714,221.00676742333332
222.710632,221.01758677
226.534439,221.03538283999998
223.268692,221.02171055666665
219.494186,221.00479984999998
219.496964,220.98845214333332
220.42247,220.9649965366667
219.947525,220.95147704666664
221.257385,220.94008758
220.022125,220.92259490333333
219.421173,220.90922561
222.596985,220.89637531999998
219.739182,220.8750087433333
219.760345,220.8677030866667
219.62326,220.86585209333333
221.113037,220.86043486666668
219.745468,220.84706699666668
219.978424,220.84415571999997
219.962738,220.83846337666668
219.66246,220.83737832333335
218.746445,220.83214425333335
220.74411,220.82886585
220.005722,220.82474882666668
221.157776,220.82776645666667
219.61702,220.83104333333333
220.178314,220.83969481333332
220.744217,220.85055678333336
220.66655,220.85422072333333
222.683594,220.85716328
222.811234,220.85801446666665
221.273468,220.85821781666667
221.448456,220.85674498666665
220.462509,220.85414534666668
220.47612,220.85017668666669
101.466118,220.44891415
219.892914,220.5626049966667
220.45224,220.90725188333332
220.810715,220.90702269666667
221.427994,220.91566690333332
220.642258,220.91294204
220.312454,220.91170729666666
220.111206,220.91068104000001
219.997314,220.90920983666666
220.304153,220.90759632
222.447128,220.91495171666665
221.652039,220.91732730666666
220.797958,220.91081938
219.892563,220.9058412
219.843063,220.88844805999997
219.943497,220.86292921
219.29837,220.84813693333334
222.205231,220.8539217966667
222.982773,220.86547900666667
221.099899,220.86747394
219.495438,220.8586474933333
221.34462,220.85967964999998
220.528702,220.86122857
222.628876,220.86757597333335
221.820999,220.87181771333334
220.732254,220.87431639000002
220.557373,220.87700580333336
220.168762,220.88159463
220.295166,220.88730289333336
220.926834,220.89591134333332
221.675369,220.90300810333332
220.951614,220.90733935999998
220.889206,220.91343295666667
221.025497,220.92196175333336
220.402283,220.92880216666666
223.533981,220.94055102666664
222.618301,220.94674299000002
221.375885,220.94460050333336
221.000793,220.94847099666669
219.192444,220.94541069333334
219.661469,220.94405820666668
220.927216,220.94940727666665
220.042847,220.94855848333333
222.030029,220.95470808
221.963074,220.95967944666666
220.423325,220.96381366333333
220.713791,220.96244474666668
220.728378,220.9632289466667
221.39151,220.97233976666666
222.000412,220.9793966
221.830399,220.98571287666667
221.053925,220.9850441866667
221.476715,220.98449680333331
223.056824,220.99094664333336
221.447144,220.99471867
222.192917,221.00122786666665
222.671417,221.00975483333332
221.030762,221.01184655999998
220.552902,221.01360940666666
221.464615,221.01239674
220.774567,221.01529809666667
220.860001,221.02131077333334
222.342407,221.02978057
220.342789,221.03096511
220.702255,221.03674356333335
220.927032,221.04226917666665
219.869888,221.04427423
220.51532,221.05027826
221.182083,221.05701170999998
221.632553,221.06387628333331
220.71463,221.0640533866667
220.357574,221.06264393
220.037323,221.0026158533333
220.587128,220.99179737333336
220.435455,220.99443882000003
220.723709,220.99242125333336
220.428329,220.98413125333332
220.334808,220.98108743
218.498047,220.97494490333332
221.522934,220.97902027333336
220.627625,220.97799783333335
221.14238,220.98003828999998
220.080078,220.97375121
222.360764,220.97779885999998
219.327698,220.96878
219.385193,220.96644098
218.277359,220.95706074
217.75676,220.94928115000002
219.365387,220.94560001666667
218.755829,220.93899738666664
218.083923,220.93357502333336
218.737213,220.93070906666665
218.691025,220.92822142666665
219.273453,220.9281004266667
219.44577,220.93008422
220.389893,220.93205942
218.69313,220.91951247333336
219.133835,220.91342615000002
218.748932,220.91027572000002
218.256332,220.90670923
219.363831,220.90878163000002
218.27063,220.90091643666668
219.21402,220.89562957333334
221.94426,220.90311635
220.951843,220.90547907
220.827469,220.90908686
221.802277,220.91701777
221.205139,220.92115641
219.070145,220.91486999333333
219.561737,220.90983601666667
218.715851,220.90627955
217.995743,220.89895396000003
218.483109,220.88633367000003
220.140793,220.88547251666668
218.234238,220.87806631
217.543152,220.86563482333332
218.172119,220.8559125333333
216.939941,220.8492292833333
221.406189,220.85739477
219.879639,220.85226980000002
221.437592,220.85592474
219.702286,220.85994538
218.365128,220.85168666333334
216.650391,220.8446571433333
217.098282,220.83927394333335
217.064087,220.83371424999999
216.907181,220.82658407333332
216.754272,220.81648916333333
216.626465,220.79936340999998
216.848282,220.79030935333333
217.009781,220.78184341999997
218.846481,220.77419469666668
218.184631,220.76821045333335
217.323029,220.75944306
217.014297,220.7451829566667
217.024277,220.73648788999998
218.309555,220.72718923333335
216.464127,220.71177953666668
216.852646,220.69923971
216.967529,220.69111511666668
216.753464,220.67906861
218.404785,220.66647960000003
215.919891,220.6557693033333
214.193954,220.63757406
217.276062,220.62693176666667
214.04805,220.60833852666667
213.327225,220.58579214000002
213.496948,220.56214773
212.902374,220.53728399
213.486252,220.51616704666668
213.213852,220.49432699000002
213.657059,220.47322713666668
213.137024,220.44584117000002
213.197861,220.41743281666666
212.776031,220.39096690333332
214.000153,220.36568365
212.619141,220.32684042
214.686615,220.28915787333332
215.205139,220.25928238333333
214.09108,220.22365713000002
213.66449,220.19442083333334
213.076813,220.16596095333333
212.349976,220.13466990999999
215.418762,220.11506083999998
215.79155,220.09056865333332
214.171936,220.06655701666668
213.629486,220.03269537333333
212.622955,220.00060675
213.444443,219.96913173333334
213.345261,219.93046468999998
213.615936,219.89933696333333
213.642593,219.86773535
214.016571,219.82285355333332
215.137405,219.78477636333332
213.103806,219.74740077333337
213.241211,219.70909205666666
213.757278,219.67247899666665
